Date,Product,Region,Sales
2023-08-28,Product A,South,590
2023-08-28,Product A,East,932
2023-08-28,Product A,West,148
2023-08-28,Product B,North,786
2023-08-28,Product B,South,663
2023-08-28,Product B,East,201
2023-08-28,Product B,West,315
2023-08-28,Product C,North,537
2023-08-28,Product C,South,799
2023-08-28,Product C,East,668
2023-08-28,Product C,West,658
2023-08-28,Product D,North,258
2023-08-28,Product D,South,588
2023-08-28,Product D,East,785
2023-08-28,Product D,West,341
2023-08-28,Product E,North,893
2023-08-28,Product E,South,852
2023-08-28,Product E,East,981
2023-08-28,Product E,West,104
2023-08-29,Product A,North,695
2023-08-29,Product A,South,919
2023-08-29,Product A,East,460
2023-08-29,Product A,West,558
2023-08-29,Product B,North,347
2023-08-29,Product B,South,665
2023-08-29,Product B,East,772
2023-08-29,Product B,West,521
2023-08-29,Product C,North,837
2023-08-29,Product C,South,114
2023-08-29,Product C,East,835
2023-08-29,Product C,West,672
2023-08-29,Product D,North,221
2023-08-29,Product D,South,376
2023-08-29,Product D,East,657
2023-08-29,Product D,West,552
2023-08-29,Product E,North,489
2023-08-29,Product E,South,393
2023-08-29,Product E,East,673
2023-08-29,Product E,West,697
2023-08-30,Product A,North,545
2023-08-30,Product A,South,309
2023-08-30,Product A,East,689
2023-08-30,Product A,West,813
2023-08-30,Product B,North,401
2023-08-30,Product B,South,322
2023-08-30,Product B,East,833
2023-08-30,Product B,West,102
2023-08-30,Product C,North,617
2023-08-30,Product C,South,192
2023-08-30,Product C,East,619
2023-08-30,Product C,West,527
2023-08-30,Product D,North,592
2023-08-30,Product D,South,334
2023-08-30,Product D,East,719
2023-08-30,Product D,West,260
2023-08-30,Product E,North,820
2023-08-30,Product E,South,851
2023-08-30,Product E,East,430
2023-08-30,Product E,West,432
2023-08-31,Product A,North,149
2023-08-31,Product A,South,622
2023-08-31,Product A,East,962
2023-08-31,Product A,West,767
2023-08-31,Product B,North,591
2023-08-31,Product B,South,681
2023-08-31,Product B,East,780
2023-08-31,Product B,West,371
2023-08-31,Product C,North,679
2023-08-31,Product C,South,966
2023-08-31,Product C,East,351
2023-08-31,Product C,West,659
2023-08-31,Product D,North,795
2023-08-31,Product D,South,931
2023-08-31,Product D,East,798
2023-08-31,Product D,West,189
2023-08-31,Product E,North,545
2023-08-31,Product E,South,431
2023-08-31,Product E,East,238
2023-08-31,Product E,West,456
2023-09-01,Product A,North,700
2023-09-01,Product A,South,373
2023-09-01,Product A,East,118
2023-09-01,Product A,West,410
2023-09-01,Product B,North,969
2023-09-01,Product B,South,985
2023-09-01,Product B,East,253
2023-09-01,Product B,West,489
2023-09-01,Product C,North,359
2023-09-01,Product C,South,719
2023-09-01,Product C,East,982
2023-09-01,Product C,West,896
2023-09-01,Product D,North,670
2023-09-01,Product D,South,224
2023-09-01,Product D,East,453
2023-09-01,Product D,West,372
2023-09-01,Product E,North,718
2023-09-01,Product E,South,910
2023-09-01,Product E,East,344
2023-09-01,Product E,West,947
2023-09-02,Product A,North,549
2023-09-02,Product A,South,346
2023-09-02,Product A,East,619
2023-09-02,Product A,West,240
2023-09-02,Product B,North,461
2023-09-02,Product B,South,107
2023-09-02,Product B,East,577
2023-09-02,Product B,West,451
2023-09-02,Product C,North,594
2023-09-02,Product C,South,705
2023-09-02,Product C,East,932
2023-09-02,Product C,West,526
2023-09-02,Product D,North,138
2023-09-02,Product D,South,692
2023-09-02,Product D,East,286
2023-09-02,Product D,West,695
2023-09-02,Product E,North,699
2023-09-02,Product E,South,853
2023-09-02,Product E,East,953
2023-09-02,Product E,West,192
2023-09-03,Product A,North,185
2023-09-03,Product A,South,143
2023-09-03,Product A,East,236
2023-09-03,Product A,West,520
2023-09-03,Product B,North,173
2023-09-03,Product B,South,647
2023-09-03,Product B,East,712
2023-09-03,Product B,West,611
2023-09-03,Product C,North,255
2023-09-03,Product C,South,354
2023-09-03,Product C,East,270
2023-09-03,Product C,West,827
2023-09-03,Product D,North,269
2023-09-03,Product D,South,863
2023-09-03,Product D,East,971
2023-09-03,Product D,West,421
2023-09-03,Product E,North,666
2023-09-03,Product E,South,555
2023-09-03,Product E,East,702
2023-09-03,Product E,West,889
2023-09-04,Product A,North,712
2023-09-04,Product A,South,254
2023-09-04,Product A,East,988
2023-09-04,Product A,West,448
2023-09-04,Product B,North,550
2023-09-04,Product B,South,975
2023-09-04,Product B,East,752
2023-09-04,Product B,West,272
2023-09-04,Product C,North,109
2023-09-04,Product C,South,839
2023-09-04,Product C,East,364
2023-09-04,Product C,West,537
2023-09-04,Product D,North,859
2023-09-04,Product D,South,346
2023-09-04,Product D,East,766
2023-09-04,Product D,West,645
2023-09-04,Product E,North,598
2023-09-04,Product E,South,228
2023-09-04,Product E,East,771
2023-09-04,Product E,West,700
2023-09-05,Product A,North,704
2023-09-05,Product A,South,426
2023-09-05,Product A,East,852
2023-09-05,Product A,West,934
2023-09-05,Product B,North,503
2023-09-05,Product B,South,728
2023-09-05,Product B,East,705
2023-09-05,Product B,West,774
2023-09-05,Product C,North,710
2023-09-05,Product C,South,724
2023-09-05,Product C,East,458
2023-09-05,Product C,West,702
2023-09-05,Product D,North,957
2023-09-05,Product D,South,817
2023-09-05,Product D,East,116
2023-09-05,Product D,West,373
2023-09-05,Product E,North,784
2023-09-05,Product E,South,215
2023-09-05,Product E,East,960
2023-09-05,Product E,West,792
2023-09-06,Product A,North,190
2023-09-06,Product A,South,181
2023-09-06,Product A,East,423
2023-09-06,Product A,West,213
2023-09-06,Product B,North,868
2023-09-06,Product B,South,157
2023-09-06,Product B,East,253
2023-09-06,Product B,West,976
2023-09-06,Product C,North,503
2023-09-06,Product C,South,727
2023-09-06,Product C,East,954
2023-09-06,Product C,West,365
2023-09-06,Product D,North,414
2023-09-06,Product D,South,814
2023-09-06,Product D,East,140
2023-09-06,Product D,West,204
2023-09-06,Product E,North,989
2023-09-06,Product E,South,292
2023-09-06,Product E,East,500
2023-09-06,Product E,West,377
2023-09-07,Product A,North,453
2023-09-07,Product A,South,848
2023-09-07,Product A,East,832
2023-09-07,Product A,West,679
2023-09-07,Product B,North,808
2023-09-07,Product B,South,355
2023-09-07,Product B,East,750
2023-09-07,Product B,West,923
2023-09-07,Product C,North,760
2023-09-07,Product C,South,198
2023-09-07,Product C,East,687
2023-09-07,Product C,West,381
2023-09-07,Product D,North,982
2023-09-07,Product D,South,502
2023-09-07,Product D,East,208
2023-09-07,Product D,West,799
2023-09-07,Product E,North,298
2023-09-07,Product E,South,402
2023-09-07,Product E,East,426
2023-09-07,Product E,West,253
2023-09-08,Product A,North,651
2023-09-08,Product A,South,744
2023-09-08,Product A,East,504
2023-09-08,Product A,West,561
2023-09-08,Product B,North,231
2023-09-08,Product B,South,890
2023-09-08,Product B,East,973
2023-09-08,Product B,West,183
2023-09-08,Product C,North,498
2023-09-08,Product C,South,853
2023-09-08,Product C,East,727
2023-09-08,Product C,West,208
2023-09-08,Product D,North,320
2023-09-08,Product D,South,652
2023-09-08,Product D,East,467
2023-09-08,Product D,West,246
2023-09-08,Product E,North,211
2023-09-08,Product E,South,714
2023-09-08,Product E,East,657
2023-09-08,Product E,West,593
2023-09-09,Product A,North,604
2023-09-09,Product A,South,574
2023-09-09,Product A,East,935
2023-09-09,Product A,West,989
2023-09-09,Product B,North,370
2023-09-09,Product B,South,520
2023-09-09,Product B,East,996
2023-09-09,Product B,West,806
2023-09-09,Product C,North,466
2023-09-09,Product C,South,379
2023-09-09,Product C,East,382
2023-09-09,Product C,West,139
2023-09-09,Product D,North,288
2023-09-09,Product D,South,263
2023-09-09,Product D,East,635
2023-09-09,Product D,West,635
2023-09-09,Product E,North,103
2023-09-09,Product E,South,934
2023-09-09,Product E,East,389
2023-09-09,Product E,West,532
2023-09-10,Product A,North,570
2023-09-10,Product A,South,280
2023-09-10,Product A,East,347
2023-09-10,Product A,West,727
2023-09-10,Product B,North,378
2023-09-10,Product B,South,976
2023-09-10,Product B,East,680
2023-09-10,Product B,West,962
2023-09-10,Product C,North,353
2023-09-10,Product C,South,280
2023-09-10,Product C,East,929
2023-09-10,Product C,West,780
2023-09-10,Product D,North,924
2023-09-10,Product D,South,608
2023-09-10,Product D,East,860
2023-09-10,Product D,West,799
2023-09-10,Product E,North,665
2023-09-10,Product E,South,425
2023-09-10,Product E,East,456
2023-09-10,Product E,West,924
2023-09-11,Product A,North,749
2023-09-11,Product A,South,779
2023-09-11,Product A,East,490
2023-09-11,Product A,West,714
2023-09-11,Product B,North,184
2023-09-11,Product B,South,416
2023-09-11,Product B,East,311
2023-09-11,Product B,West,614
2023-09-11,Product C,North,483
2023-09-11,Product C,South,790
2023-09-11,Product C,East,441
2023-09-11,Product C,West,914
2023-09-11,Product D,North,943
2023-09-11,Product D,South,137
2023-09-11,Product D,East,610
2023-09-11,Product D,West,519
2023-09-11,Product E,North,850
2023-09-11,Product E,South,268
2023-09-11,Product E,East,442
2023-09-11,Product E,West,925
2023-09-12,Product A,North,405
2023-09-12,Product A,South,641
2023-09-12,Product A,East,801
2023-09-12,Product A,West,968
2023-09-12,Product B,North,636
2023-09-12,Product B,South,211
2023-09-12,Product B,East,510
2023-09-12,Product B,West,305
2023-09-12,Product C,North,284
2023-09-12,Product C,South,481
2023-09-12,Product C,East,595
2023-09-12,Product C,West,478
2023-09-12,Product D,North,146
2023-09-12,Product D,South,985
2023-09-12,Product D,East,839
2023-09-12,Product D,West,650
2023-09-12,Product E,North,627
2023-09-12,Product E,South,603
2023-09-12,Product E,East,121
2023-09-12,Product E,West,312
2023-09-13,Product A,North,409
2023-09-13,Product A,South,760
2023-09-13,Product A,East,852
2023-09-13,Product A,West,371
2023-09-13,Product B,North,670
2023-09-13,Product B,South,898
2023-09-13,Product B,East,301
2023-09-13,Product B,West,131
2023-09-13,Product C,North,542
2023-09-13,Product C,South,261
2023-09-13,Product C,East,866
2023-09-13,Product C,West,353
2023-09-13,Product D,North,620
2023-09-13,Product D,South,750
2023-09-13,Product D,East,579
2023-09-13,Product D,West,109
2023-09-13,Product E,North,825
2023-09-13,Product E,South,604
2023-09-13,Product E,East,884
2023-09-13,Product E,West,935
2023-09-14,Product A,North,659
2023-09-14,Product A,South,535
2023-09-14,Product A,East,210
2023-09-14,Product A,West,252
2023-09-14,Product B,North,734
2023-09-14,Product B,South,968
2023-09-14,Product B,East,201
2023-09-14,Product B,West,852
2023-09-14,Product C,North,932
2023-09-14,Product C,South,290
2023-09-14,Product C,East,828
2023-09-14,Product C,West,662
2023-09-14,Product D,North,903
2023-09-14,Product D,South,180
2023-09-14,Product D,East,588
2023-09-14,Product D,West,994
2023-09-14,Product E,North,187
2023-09-14,Product E,South,293
2023-09-14,Product E,East,203
2023-09-14,Product E,West,882
2023-09-15,Product A,North,195
2023-09-15,Product A,South,522
2023-09-15,Product A,East,990
2023-09-15,Product A,West,297
2023-09-15,Product B,North,100
2023-09-15,Product B,South,506
2023-09-15,Product B,East,477
2023-09-15,Product B,West,266
2023-09-15,Product C,North,608
2023-09-15,Product C,South,737
2023-09-15,Product C,East,412
2023-09-15,Product C,West,692
2023-09-15,Product D,North,517
2023-09-15,Product D,South,862
2023-09-15,Product D,East,780
2023-09-15,Product D,West,576
2023-09-15,Product E,North,172
2023-09-15,Product E,South,240
2023-09-15,Product E,East,681
2023-09-15,Product E,West,361
2023-09-16,Product A,North,439
2023-09-16,Product A,South,407
2023-09-16,Product A,East,344
2023-09-16,Product A,West,614
2023-09-16,Product B,North,436
2023-09-16,Product B,South,674
2023-09-16,Product B,East,660
2023-09-16,Product B,West,175
2023-09-16,Product C,North,979
2023-09-16,Product C,South,274
2023-09-16,Product C,East,208
2023-09-16,Product C,West,282
2023-09-16,Product D,North,291
2023-09-16,Product D,South,164
2023-09-16,Product D,East,948
2023-09-16,Product D,West,573
2023-09-16,Product E,North,882
2023-09-16,Product E,South,199
2023-09-16,Product E,East,643
2023-09-16,Product E,West,963
2023-09-17,Product A,North,227
2023-09-17,Product A,South,551
2023-09-17,Product A,East,468
2023-09-17,Product A,West,950
2023-09-17,Product B,North,142
2023-09-17,Product B,South,983
2023-09-17,Product B,East,518
2023-09-17,Product B,West,587
2023-09-17,Product C,North,177
2023-09-17,Product C,South,925
2023-09-17,Product C,East,900
2023-09-17,Product C,West,369
2023-09-17,Product D,North,773
2023-09-17,Product D,South,800
2023-09-17,Product D,East,858
2023-09-17,Product D,West,999
2023-09-17,Product E,North,827
2023-09-17,Product E,South,414
2023-09-17,Product E,East,950
2023-09-17,Product E,West,988
2023-09-18,Product A,North,267
2023-09-18,Product A,South,438
2023-09-18,Product A,East,292
2023-09-18,Product A,West,552
2023-09-18,Product B,North,382
2023-09-18,Product B,South,435
2023-09-18,Product B,East,489
2023-09-18,Product B,West,624
2023-09-18,Product C,North,339
2023-09-18,Product C,South,931
2023-09-18,Product C,East,582
2023-09-18,Product C,West,758
2023-09-18,Product D,North,815
2023-09-18,Product D,South,691
2023-09-18,Product D,East,990
2023-09-18,Product D,West,654
2023-09-18,Product E,North,557
2023-09-18,Product E,South,188
2023-09-18,Product E,East,759
2023-09-18,Product E,West,194
2023-09-19,Product A,North,551
2023-09-19,Product A,South,527
2023-09-19,Product A,East,250
2023-09-19,Product A,West,613
2023-09-19,Product B,North,475
2023-09-19,Product B,South,121
2023-09-19,Product B,East,982
2023-09-19,Product B,West,412
2023-09-19,Product C,North,939
2023-09-19,Product C,South,618
2023-09-19,Product C,East,305
2023-09-19,Product C,West,474
2023-09-19,Product D,North,550
2023-09-19,Product D,South,725
2023-09-19,Product D,East,883
2023-09-19,Product D,West,694
2023-09-19,Product E,North,278
2023-09-19,Product E,South,309
2023-09-19,Product E,East,599
2023-09-19,Product E,West,563
2023-09-20,Product A,North,939
2023-09-20,Product A,South,223
2023-09-20,Product A,East,212
2023-09-20,Product A,West,111
2023-09-20,Product B,North,225
2023-09-20,Product B,South,664
2023-09-20,Product B,East,430
2023-09-20,Product B,West,382
2023-09-20,Product C,North,239
2023-09-20,Product C,South,500
2023-09-20,Product C,East,196
2023-09-20,Product C,West,616
2023-09-20,Product D,North,668
2023-09-20,Product D,South,945
2023-09-20,Product D,East,168
2023-09-20,Product D,West,217
2023-09-20,Product E,North,987
2023-09-20,Product E,South,158
2023-09-20,Product E,East,132
2023-09-20,Product E,West,417
2023-09-21,Product A,North,149
2023-09-21,Product A,South,979
2023-09-21,Product A,East,588
2023-09-21,Product A,West,118
2023-09-21,Product B,North,825
2023-09-21,Product B,South,296
2023-09-21,Product B,East,990
2023-09-21,Product B,West,549
2023-09-21,Product C,North,658
2023-09-21,Product C,South,778
2023-09-21,Product C,East,551
2023-09-21,Product C,West,388
2023-09-21,Product D,North,240
2023-09-21,Product D,South,183
2023-09-21,Product D,East,793
2023-09-21,Product D,West,490
2023-09-21,Product E,North,690
2023-09-21,Product E,South,314
2023-09-21,Product E,East,625
2023-09-21,Product E,West,314
2023-09-22,Product A,North,502
2023-09-22,Product A,South,227
2023-09-22,Product A,East,921
2023-09-22,Product A,West,576
2023-09-22,Product B,North,859
2023-09-22,Product B,South,503
2023-09-22,Product B,East,128
2023-09-22,Product B,West,891
2023-09-22,Product C,North,437
2023-09-22,Product C,South,930
2023-09-22,Product C,East,813
2023-09-22,Product C,West,460
2023-09-22,Product D,North,668
2023-09-22,Product D,South,491
2023-09-22,Product D,East,317
2023-09-22,Product D,West,673
2023-09-22,Product E,North,768
2023-09-22,Product E,South,301
2023-09-22,Product E,East,116
2023-09-22,Product E,West,421
2023-09-23,Product A,North,617
2023-09-23,Product A,South,669
2023-09-23,Product A,East,424
2023-09-23,Product A,West,511
2023-09-23,Product B,North,417
2023-09-23,Product B,South,780
2023-09-23,Product B,East,181
2023-09-23,Product B,West,573
2023-09-23,Product C,North,567
2023-09-23,Product C,South,524
2023-09-23,Product C,East,830
2023-09-23,Product C,West,788
2023-09-23,Product D,North,303
2023-09-23,Product D,South,682
2023-09-23,Product D,East,486
2023-09-23,Product D,West,877
2023-09-23,Product E,North,197
2023-09-23,Product E,South,444
2023-09-23,Product E,East,902
2023-09-23,Product E,West,307
2023-09-24,Product A,North,613
2023-09-24,Product A,South,735
2023-09-24,Product A,East,891
2023-09-24,Product A,West,685
2023-09-24,Product B,North,265
